customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,churn,contract_type,internet_service_type,payment_type
2722-JMONI,Female,1,Yes,No,1,Yes,No,1,Yes,No,No,No,No,No,1,Yes,1,49.55,49.55,Yes,Month-to-month,DSL,Electronic check
2737-WFVYW,Female,0,No,No,2,No,No phone service,1,No,No,No,No,Yes,Yes,1,Yes,1,45.25,85.5,Yes,Month-to-month,DSL,Electronic check
2740-TVLFN,Male,0,No,No,1,Yes,Yes,1,No,No,No,No,No,No,1,Yes,1,50.15,50.15,No,Month-to-month,DSL,Electronic check
2761-XECQW,Male,1,Yes,No,8,No,No phone service,1,No,Yes,Yes,No,No,Yes,1,Yes,2,43.35,371.4,No,Month-to-month,DSL,Mailed check
2770-NSVDG,Male,0,Yes,No,24,No,No phone service,1,No,No,Yes,No,No,No,1,No,1,29.1,688,No,Month-to-month,DSL,Electronic check
2778-OCLGR,Male,1,Yes,No,24,No,No phone service,1,Yes,No,No,No,No,Yes,1,No,3,39.1,971.3,Yes,Month-to-month,DSL,Bank transfer (automatic)
2782-JEEBU,Male,0,No,No,21,No,No phone service,1,No,Yes,No,Yes,No,No,1,Yes,2,36.0,780.15,No,Month-to-month,DSL,Mailed check
2782-LFZVW,Female,0,No,No,11,Yes,Yes,1,No,No,No,No,No,Yes,1,Yes,2,58.95,601.6,No,Month-to-month,DSL,Mailed check
2801-NISEI,Male,0,No,No,24,Yes,No,1,Yes,No,No,Yes,No,No,1,No,1,54.95,1348.5,No,Month-to-month,DSL,Electronic check
2810-FTLEM,Female,0,No,No,16,Yes,No,1,Yes,No,No,No,No,No,1,Yes,1,50.15,762.25,Yes,Month-to-month,DSL,Electronic check
2817-NTQDO,Male,0,No,No,13,No,No phone service,1,Yes,No,No,Yes,Yes,No,1,Yes,4,45.55,597,Yes,Month-to-month,DSL,Credit card (automatic)
2826-DXLQO,Male,1,Yes,No,7,No,No phone service,1,Yes,No,No,No,No,No,1,No,3,29.8,220.45,No,Month-to-month,DSL,Bank transfer (automatic)
2828-SLQPF,Male,0,No,No,19,Yes,No,1,No,No,No,No,No,No,1,Yes,3,45.0,865.85,No,Month-to-month,DSL,Bank transfer (automatic)
2831-EBWRN,Male,0,No,No,4,Yes,No,1,No,No,No,No,No,No,1,Yes,1,45.9,199.75,No,Month-to-month,DSL,Electronic check
2833-SLKDQ,Male,0,No,No,1,Yes,No,1,No,No,No,No,No,No,1,No,2,45.05,45.05,Yes,Month-to-month,DSL,Mailed check
2842-JTCCU,Male,0,No,No,2,Yes,No,1,No,No,No,No,No,No,1,No,3,46.05,80.35,Yes,Month-to-month,DSL,Bank transfer (automatic)
2843-CQMEG,Male,0,No,No,24,Yes,No,1,No,Yes,No,No,No,No,1,Yes,2,49.7,1218.25,No,Month-to-month,DSL,Mailed check
2851-MMUTZ,Female,0,No,No,27,Yes,No,1,No,Yes,No,Yes,No,No,1,Yes,2,56.15,1439.35,No,Month-to-month,DSL,Mailed check
2853-CWQFQ,Male,0,No,Yes,1,Yes,No,1,No,No,No,Yes,No,Yes,1,Yes,2,59.55,59.55,No,Month-to-month,DSL,Mailed check
2862-PFNIK,Male,0,No,Yes,1,No,No phone service,1,No,No,No,No,No,No,1,Yes,1,24.7,24.7,No,Month-to-month,DSL,Electronic check
2887-JPYLU,Female,0,No,Yes,41,Yes,No,1,No,No,No,No,No,No,1,No,3,45.2,1841.9,No,Month-to-month,DSL,Bank transfer (automatic)
2894-QOJRX,Female,0,Yes,No,25,No,No phone service,1,No,No,No,No,Yes,No,1,Yes,3,34.0,853,Yes,Month-to-month,DSL,Bank transfer (automatic)
2903-YYTBW,Male,0,Yes,Yes,1,Yes,No,1,No,No,No,No,No,No,1,No,1,44.55,44.55,No,Month-to-month,DSL,Electronic check
2908-ZTPNF,Female,0,No,No,36,No,No phone service,1,No,Yes,No,Yes,No,No,1,Yes,3,34.85,1267.2,No,Month-to-month,DSL,Bank transfer (automatic)
2911-UREFD,Female,0,Yes,No,39,No,No phone service,1,Yes,No,Yes,No,Yes,Yes,1,No,1,55.9,2184.35,Yes,Month-to-month,DSL,Electronic check
2930-UOTMB,Female,0,No,No,31,Yes,Yes,1,Yes,No,Yes,Yes,No,No,1,No,4,65.25,1994.3,Yes,Month-to-month,DSL,Credit card (automatic)
2931-FSOHN,Male,1,No,No,13,Yes,No,1,No,Yes,No,No,Yes,No,1,Yes,1,59.9,788.35,No,Month-to-month,DSL,Electronic check
2933-FILNV,Female,0,Yes,Yes,2,No,No phone service,1,No,No,No,No,No,No,1,Yes,2,24.4,36.55,Yes,Month-to-month,DSL,Mailed check
2937-FTHUR,Female,0,No,Yes,18,Yes,Yes,1,Yes,No,No,No,No,Yes,1,No,1,64.8,1166.7,No,Month-to-month,DSL,Electronic check
2946-KIQSP,Female,0,No,No,35,No,No phone service,1,No,No,Yes,Yes,No,No,1,Yes,2,33.45,1175.85,No,Month-to-month,DSL,Mailed check
2947-DOMLJ,Male,0,No,Yes,1,Yes,No,1,Yes,No,No,No,No,No,1,No,2,50.6,50.6,Yes,Month-to-month,DSL,Mailed check
2957-LOLHO,Male,0,No,No,12,Yes,No,1,No,No,No,No,No,No,1,Yes,3,45.4,518.9,Yes,Month-to-month,DSL,Bank transfer (automatic)
2959-EEXWB,Female,0,Yes,Yes,45,No,No phone service,1,Yes,No,No,No,Yes,Yes,1,Yes,3,50.9,2333.85,No,Month-to-month,DSL,Bank transfer (automatic)
2962-XPMCQ,Male,0,No,No,2,Yes,No,1,No,No,No,No,No,No,1,Yes,1,45.15,98.5,Yes,Month-to-month,DSL,Electronic check
2969-QWUBZ,Female,0,No,No,2,No,No phone service,1,No,Yes,No,No,Yes,Yes,1,No,1,51.4,96.8,No,Month-to-month,DSL,Electronic check
2971-SGAFL,Female,0,No,No,13,Yes,Yes,1,Yes,No,Yes,No,Yes,Yes,1,Yes,1,78.75,995.35,No,Month-to-month,DSL,Electronic check
2978-XXSOG,Female,0,No,No,22,Yes,Yes,1,Yes,No,No,Yes,No,No,1,Yes,2,59.05,1253.5,No,Month-to-month,DSL,Mailed check
2985-JUUBZ,Male,0,Yes,Yes,40,Yes,Yes,1,No,No,Yes,No,Yes,Yes,1,Yes,1,74.55,3015.75,No,Month-to-month,DSL,Electronic check
3016-KSVCP,Male,0,Yes,No,29,No,No phone service,1,No,No,No,No,Yes,No,1,No,2,33.75,1009.25,No,Month-to-month,DSL,Mailed check
3030-YZADT,Male,0,No,No,9,Yes,No,1,No,No,No,No,No,No,1,No,2,44.95,431,Yes,Month-to-month,DSL,Mailed check
3038-PQIUY,Female,0,No,No,38,Yes,Yes,1,Yes,Yes,Yes,No,No,No,1,Yes,3,66.15,2522.4,No,Month-to-month,DSL,Bank transfer (automatic)
3043-TYBNO,Male,0,No,No,3,Yes,No,1,No,No,No,Yes,No,Yes,1,No,2,60.65,196.9,No,Month-to-month,DSL,Mailed check
3050-GBUSH,Female,0,No,No,3,No,No phone service,1,No,No,No,No,Yes,No,1,Yes,4,34.8,113.95,No,Month-to-month,DSL,Credit card (automatic)
3055-MJDSB,Male,0,No,No,9,No,No phone service,1,No,No,No,No,No,No,1,Yes,2,24.6,190.1,No,Month-to-month,DSL,Mailed check
3058-WQDRE,Male,0,No,No,13,No,No phone service,1,No,No,No,No,No,No,1,Yes,3,25.15,331.85,No,Month-to-month,DSL,Bank transfer (automatic)
3059-NGMXB,Male,0,Yes,Yes,14,Yes,Yes,1,Yes,Yes,No,No,No,Yes,1,No,2,69.2,944.65,No,Month-to-month,DSL,Mailed check
3063-QFSZL,Female,0,No,No,1,Yes,No,1,No,No,No,No,No,Yes,1,Yes,1,55.4,55.4,Yes,Month-to-month,DSL,Electronic check
3082-VQXNH,Male,0,Yes,No,3,No,No phone service,1,No,Yes,No,No,No,No,1,No,4,29.8,94.4,No,Month-to-month,DSL,Credit card (automatic)
3085-QUOZK,Female,0,No,No,1,Yes,No,1,No,No,No,No,No,No,1,No,2,43.95,43.95,Yes,Month-to-month,DSL,Mailed check
3090-LETTY,Male,0,No,Yes,2,Yes,Yes,1,Yes,Yes,No,No,No,No,1,No,3,60.95,134.6,No,Month-to-month,DSL,Bank transfer (automatic)
3091-FYHKI,Male,0,No,No,1,No,No phone service,1,No,No,No,No,No,Yes,1,Yes,1,35.45,35.45,Yes,Month-to-month,DSL,Electronic check
3097-IDVPU,Male,0,Yes,Yes,19,Yes,Yes,1,No,No,No,No,No,No,1,No,4,50.1,910.45,No,Month-to-month,DSL,Credit card (automatic)
3097-NNSPB,Female,0,No,No,2,Yes,No,1,No,Yes,No,No,No,No,1,Yes,4,49.05,91.1,Yes,Month-to-month,DSL,Credit card (automatic)
3099-OONVS,Male,0,Yes,Yes,25,Yes,No,1,Yes,No,No,Yes,No,No,1,No,1,54.3,1296.8,No,Month-to-month,DSL,Electronic check
3113-IWHLC,Male,0,No,No,5,Yes,No,1,Yes,No,Yes,No,No,No,1,Yes,2,55.8,274.35,No,Month-to-month,DSL,Mailed check
3126-WQMGH,Female,0,Yes,No,49,Yes,Yes,1,No,No,No,No,No,No,1,Yes,4,52.15,2583.75,No,Month-to-month,DSL,Credit card (automatic)
3132-TVFDZ,Male,1,Yes,No,57,No,No phone service,1,No,No,No,No,Yes,Yes,1,Yes,1,44.85,2572.95,Yes,Month-to-month,DSL,Electronic check
3137-LUPIX,Female,0,No,No,4,Yes,Yes,1,No,No,No,Yes,Yes,No,1,Yes,2,64.4,253,No,Month-to-month,DSL,Mailed check
3144-AUDBS,Female,0,Yes,No,6,Yes,No,1,No,No,No,Yes,No,No,1,Yes,1,49.15,270.8,Yes,Month-to-month,DSL,Electronic check
3160-TYXLT,Male,0,No,No,53,No,No phone service,1,Yes,Yes,No,No,No,Yes,1,Yes,3,46.3,2546.85,No,Month-to-month,DSL,Bank transfer (automatic)
3164-YAXFY,Male,0,No,No,57,No,No phone service,1,Yes,No,Yes,No,Yes,Yes,1,Yes,1,53.75,3196,No,Month-to-month,DSL,Electronic check
3165-HDOEW,Male,0,Yes,Yes,1,Yes,No,1,No,No,No,No,No,No,1,Yes,2,45.85,45.85,Yes,Month-to-month,DSL,Mailed check
3173-NVMPX,Female,0,Yes,Yes,9,Yes,Yes,1,No,Yes,No,No,No,No,1,Yes,2,55.3,501.2,No,Month-to-month,DSL,Mailed check
3179-GBRWV,Male,1,Yes,No,21,Yes,No,1,Yes,Yes,No,No,No,Yes,1,Yes,3,64.95,1339.8,No,Month-to-month,DSL,Bank transfer (automatic)
3209-ZPKFI,Male,0,Yes,Yes,47,Yes,Yes,1,No,Yes,No,No,No,No,1,No,1,54.25,2538.2,No,Month-to-month,DSL,Electronic check
3221-CJMSG,Male,0,No,No,24,Yes,No,1,No,No,No,Yes,No,No,1,Yes,4,51.1,1269.6,No,Month-to-month,DSL,Credit card (automatic)
3234-VKACU,Male,0,No,No,2,Yes,No,1,No,No,No,Yes,Yes,Yes,1,No,1,70.3,132.4,No,Month-to-month,DSL,Electronic check
3237-AJGEH,Female,0,Yes,Yes,3,No,No phone service,1,No,No,No,Yes,No,No,1,Yes,2,31.0,95.05,Yes,Month-to-month,DSL,Mailed check
3255-GRXMG,Male,0,No,Yes,18,Yes,No,1,No,No,No,No,No,No,1,Yes,4,45.65,747.2,No,Month-to-month,DSL,Credit card (automatic)
3256-EZDBI,Male,1,Yes,No,51,No,No phone service,1,No,Yes,No,No,No,No,1,Yes,4,29.45,1459.35,No,Month-to-month,DSL,Credit card (automatic)
3258-SANFR,Male,1,No,No,6,Yes,No,1,No,No,No,No,No,No,1,No,4,44.7,276.5,No,Month-to-month,DSL,Credit card (automatic)
3272-VUHPV,Female,0,Yes,Yes,8,Yes,No,1,No,Yes,No,Yes,No,No,1,No,3,56.3,401.5,No,Month-to-month,DSL,Bank transfer (automatic)
3278-FSIXX,Female,0,No,No,2,Yes,No,1,No,No,No,No,No,No,1,Yes,2,45.25,74.2,No,Month-to-month,DSL,Mailed check
3285-UCQVC,Female,0,No,No,37,No,No phone service,1,No,No,No,Yes,No,No,1,No,4,28.6,973.55,Yes,Month-to-month,DSL,Credit card (automatic)
3301-LSLWQ,Female,0,No,No,29,Yes,Yes,1,Yes,No,No,No,No,Yes,1,Yes,1,66.1,1912.15,No,Month-to-month,DSL,Electronic check
3307-TLCUD,Male,0,Yes,No,17,No,No phone service,1,Yes,No,Yes,No,No,No,1,No,2,34.4,592.75,No,Month-to-month,DSL,Mailed check
3317-HRTNN,Female,1,No,No,5,No,No phone service,1,No,No,No,No,Yes,Yes,1,No,1,45.7,198,Yes,Month-to-month,DSL,Electronic check
3329-WDIOK,Female,0,No,No,3,No,No phone service,1,No,Yes,No,No,Yes,Yes,1,Yes,1,50.6,155.35,Yes,Month-to-month,DSL,Electronic check
3334-CTHOL,Female,0,No,No,1,Yes,Yes,1,No,No,No,No,No,No,1,Yes,3,49.95,49.95,Yes,Month-to-month,DSL,Bank transfer (automatic)
3345-PBBFH,Male,0,Yes,No,8,Yes,No,1,No,Yes,No,No,No,No,1,Yes,3,49.55,393.45,No,Month-to-month,DSL,Bank transfer (automatic)
3346-BRMIS,Female,1,Yes,No,18,No,No phone service,1,No,No,Yes,No,Yes,Yes,1,Yes,1,48.35,810.7,Yes,Month-to-month,DSL,Electronic check
3347-YJZZE,Male,0,Yes,Yes,29,Yes,Yes,1,No,Yes,Yes,No,Yes,Yes,1,No,4,80.1,2211.8,No,Month-to-month,DSL,Credit card (automatic)
3351-NGXYI,Female,1,No,No,16,Yes,Yes,1,Yes,No,No,No,No,No,1,Yes,1,54.1,889,No,Month-to-month,DSL,Electronic check
3391-JSQEW,Male,0,Yes,No,40,Yes,No,1,No,Yes,No,No,No,No,1,Yes,2,50.15,2058.5,No,Month-to-month,DSL,Mailed check
3402-XRIUO,Female,1,Yes,No,22,Yes,Yes,1,Yes,Yes,No,Yes,No,No,1,Yes,2,63.55,1381.8,No,Month-to-month,DSL,Mailed check
3413-BMNZE,Male,1,No,No,1,Yes,No,1,No,No,No,No,No,No,1,No,3,45.25,45.25,No,Month-to-month,DSL,Bank transfer (automatic)
3413-CSSTH,Male,0,No,No,41,Yes,Yes,1,No,No,Yes,No,No,No,1,Yes,3,55.7,2237.55,No,Month-to-month,DSL,Bank transfer (automatic)
3415-TAILE,Female,0,Yes,Yes,2,Yes,No,1,No,No,No,No,Yes,Yes,1,No,2,65.7,134.35,Yes,Month-to-month,DSL,Mailed check
3426-NIYYL,Male,0,No,No,15,Yes,Yes,1,No,No,No,No,No,No,1,No,1,51.55,765.5,Yes,Month-to-month,DSL,Electronic check
3439-GVUSX,Male,0,No,No,1,No,No phone service,1,No,No,No,No,No,No,1,No,2,24.4,24.4,No,Month-to-month,DSL,Mailed check
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,1,No,Yes,Yes,No,No,Yes,1,Yes,1,45.3,2651.2,Yes,Month-to-month,DSL,Electronic check
3446-QDSZF,Female,0,No,No,4,Yes,No,1,No,No,No,No,Yes,No,1,No,4,55.5,227.35,No,Month-to-month,DSL,Credit card (automatic)
3450-WXOAT,Male,0,No,No,46,Yes,No,1,No,No,No,No,No,No,1,Yes,4,45.2,2065.15,No,Month-to-month,DSL,Credit card (automatic)
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,1,No,Yes,Yes,Yes,No,Yes,1,Yes,2,69.5,1071.4,No,Month-to-month,DSL,Mailed check
3466-WAESX,Male,0,No,Yes,16,Yes,Yes,1,Yes,Yes,No,No,No,Yes,1,Yes,1,69.1,1083.7,No,Month-to-month,DSL,Electronic check
3470-BTGQO,Male,0,No,Yes,21,Yes,No,1,No,No,No,No,No,No,1,No,2,45.65,985.05,No,Month-to-month,DSL,Mailed check
3472-OAOOR,Male,0,Yes,Yes,19,No,No phone service,1,Yes,Yes,No,No,No,No,1,Yes,2,34.95,610.2,No,Month-to-month,DSL,Mailed check
3518-PZXZQ,Female,0,Yes,No,1,Yes,No,1,No,No,No,No,Yes,No,1,Yes,2,55.3,55.3,No,Month-to-month,DSL,Mailed check
3521-MNKLV,Male,0,No,No,24,Yes,No,1,No,No,Yes,No,No,No,1,Yes,2,49.7,1167.8,No,Month-to-month,DSL,Mailed check
3521-SYVOR,Female,0,No,No,37,Yes,No,1,No,No,No,No,Yes,Yes,1,Yes,1,64.75,2345.2,Yes,Month-to-month,DSL,Electronic check
3528-HFRIQ,Male,1,Yes,No,71,No,No phone service,1,No,Yes,Yes,No,Yes,Yes,1,Yes,3,52.3,3765.05,No,Month-to-month,DSL,Bank transfer (automatic)
3537-RYBHH,Female,1,Yes,No,47,Yes,Yes,1,Yes,Yes,Yes,No,No,No,1,Yes,4,67.45,3252,No,Month-to-month,DSL,Credit card (automatic)
3538-WZPHD,Male,0,No,No,3,No,No phone service,1,No,Yes,No,No,No,No,1,Yes,1,29.6,79.45,Yes,Month-to-month,DSL,Electronic check
3566-HJGPK,Male,0,No,No,1,Yes,No,1,No,No,No,No,No,No,1,Yes,2,45.55,45.55,No,Month-to-month,DSL,Mailed check
3566-VVORZ,Female,0,Yes,No,12,Yes,No,1,No,No,No,No,No,No,1,No,3,45.9,505.95,No,Month-to-month,DSL,Bank transfer (automatic)
3570-YUEKJ,Female,0,No,No,42,Yes,No,1,No,Yes,No,No,No,No,1,Yes,1,49.55,2077.95,No,Month-to-month,DSL,Electronic check
3577-AMVUX,Male,0,No,No,1,Yes,No,1,No,No,Yes,Yes,No,No,1,No,2,55.05,55.05,No,Month-to-month,DSL,Mailed check
3580-REOAC,Male,0,No,No,10,Yes,No,1,No,No,No,No,No,No,1,Yes,4,44.85,435.4,Yes,Month-to-month,DSL,Credit card (automatic)
3583-EKAPL,Male,0,No,No,1,Yes,No,1,No,No,No,No,No,Yes,1,Yes,1,55.0,55,Yes,Month-to-month,DSL,Electronic check
3589-PPVKW,Male,0,No,No,9,Yes,No,1,No,No,No,No,No,No,1,Yes,2,44.4,348.15,No,Month-to-month,DSL,Mailed check
3594-KADLU,Male,0,Yes,No,3,No,No phone service,1,Yes,No,No,Yes,No,No,1,No,2,35.1,101.1,No,Month-to-month,DSL,Mailed check
3604-WLABM,Female,0,No,No,10,Yes,No,1,No,No,Yes,Yes,No,No,1,No,1,54.25,583,No,Month-to-month,DSL,Electronic check
3620-MWJNE,Male,0,No,No,2,Yes,No,1,Yes,No,No,Yes,No,No,1,Yes,2,54.45,87.3,No,Month-to-month,DSL,Mailed check
3621-CHYVB,Female,0,Yes,No,57,No,No phone service,1,Yes,No,Yes,Yes,No,Yes,1,Yes,3,49.9,2782.4,No,Month-to-month,DSL,Bank transfer (automatic)
3629-WEAAM,Female,0,No,No,8,Yes,No,1,No,No,Yes,Yes,No,Yes,1,No,2,64.1,504.05,No,Month-to-month,DSL,Mailed check
3639-XJHKQ,Female,0,No,Yes,19,Yes,No,1,Yes,Yes,Yes,No,No,No,1,Yes,1,60.6,1297.8,No,Month-to-month,DSL,Electronic check
3640-JQGJG,Male,0,Yes,Yes,13,Yes,No,1,No,No,No,No,No,No,1,No,3,44.8,559.2,No,Month-to-month,DSL,Bank transfer (automatic)
3656-TKRVZ,Female,0,No,No,3,Yes,No,1,Yes,Yes,No,No,No,No,1,No,1,55.35,165.2,Yes,Month-to-month,DSL,Electronic check
3658-KIBGF,Female,0,No,No,1,Yes,No,1,Yes,Yes,No,No,No,No,1,Yes,1,54.9,54.9,Yes,Month-to-month,DSL,Electronic check
3665-JATSN,Female,0,No,No,19,No,No phone service,1,No,Yes,No,No,No,Yes,1,Yes,1,39.7,710.05,No,Month-to-month,DSL,Electronic check
3668-QPYBK,Male,0,No,No,2,Yes,No,1,Yes,Yes,No,No,No,No,1,Yes,2,53.85,108.15,Yes,Month-to-month,DSL,Mailed check
3669-LVWZB,Male,0,No,No,5,No,No phone service,1,No,Yes,No,No,Yes,Yes,1,Yes,2,51.0,305.95,Yes,Month-to-month,DSL,Mailed check
3669-OYSJI,Male,0,No,No,1,Yes,No,1,No,No,No,No,No,No,1,No,4,46.2,46.2,Yes,Month-to-month,DSL,Credit card (automatic)
3677-IYRBF,Female,1,No,No,2,No,No phone service,1,No,No,Yes,No,No,No,1,Yes,1,30.4,78.65,Yes,Month-to-month,DSL,Electronic check
3683-QKIUE,Female,0,No,No,6,Yes,No,1,No,No,No,Yes,No,No,1,Yes,3,50.8,288.05,Yes,Month-to-month,DSL,Bank transfer (automatic)
3688-FTHLT,Female,0,No,No,16,Yes,Yes,1,No,No,No,No,No,Yes,1,Yes,3,63.05,1067.05,No,Month-to-month,DSL,Bank transfer (automatic)
3689-MOZGR,Female,0,No,No,29,No,No phone service,1,No,No,No,Yes,No,No,1,Yes,1,31.2,926.2,No,Month-to-month,DSL,Electronic check
3694-DELSO,Male,0,Yes,Yes,4,No,No phone service,1,Yes,No,No,No,Yes,No,1,No,4,38.55,156.1,No,Month-to-month,DSL,Credit card (automatic)
3701-SFMUH,Male,0,Yes,Yes,7,Yes,No,1,Yes,No,No,No,Yes,Yes,1,No,4,69.7,516.15,No,Month-to-month,DSL,Credit card (automatic)
3703-TTEPD,Male,0,No,No,21,Yes,No,1,Yes,No,Yes,No,Yes,No,1,No,3,65.35,1424.4,No,Month-to-month,DSL,Bank transfer (automatic)
3714-XPXBW,Female,0,No,No,37,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No,1,Yes,4,78.9,2976.95,No,Month-to-month,DSL,Credit card (automatic)
3716-UVSPD,Male,0,No,No,1,Yes,No,1,No,No,No,Yes,No,No,1,Yes,1,49.3,49.3,No,Month-to-month,DSL,Electronic check
3723-BFBGR,Male,1,No,No,24,Yes,Yes,1,No,Yes,No,No,No,No,1,No,4,54.8,1291.3,No,Month-to-month,DSL,Credit card (automatic)
3733-ZEECP,Male,0,Yes,Yes,22,Yes,No,1,No,No,No,Yes,No,No,1,Yes,1,51.1,1232.9,No,Month-to-month,DSL,Electronic check
3748-FVMZZ,Male,0,No,No,4,No,No phone service,1,No,No,No,Yes,No,Yes,1,Yes,1,40.05,162.45,No,Month-to-month,DSL,Electronic check
3751-KTZEL,Female,0,No,No,1,No,No phone service,1,No,No,No,No,No,Yes,1,No,2,35.05,35.05,Yes,Month-to-month,DSL,Mailed check
3754-DXMRT,Male,1,No,No,2,Yes,No,1,No,No,No,No,No,No,1,Yes,1,44.15,92.65,Yes,Month-to-month,DSL,Electronic check
3776-EKTKM,Female,1,No,No,1,No,No phone service,1,No,No,No,No,Yes,No,1,Yes,1,36.45,36.45,Yes,Month-to-month,DSL,Electronic check
3780-DDGSE,Male,1,Yes,Yes,35,Yes,No,1,No,Yes,No,Yes,Yes,Yes,1,Yes,1,76.05,2747.2,No,Month-to-month,DSL,Electronic check
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,1,No,No,No,Yes,Yes,Yes,1,Yes,1,68.55,564.35,No,Month-to-month,DSL,Electronic check
3787-TRIAL,Male,0,Yes,Yes,21,No,No phone service,1,No,No,No,No,No,No,1,Yes,1,26.05,565.75,No,Month-to-month,DSL,Electronic check
3794-NFNCH,Male,0,Yes,No,30,Yes,No,1,No,No,Yes,No,No,No,1,Yes,2,50.0,1474.9,No,Month-to-month,DSL,Mailed check
3797-VTIDR,Male,0,Yes,No,1,No,No phone service,1,No,No,No,No,No,No,1,Yes,1,23.45,23.45,Yes,Month-to-month,DSL,Electronic check
3798-EPWRR,Female,1,No,No,2,Yes,No,1,No,No,No,No,No,No,1,No,1,43.95,85.1,No,Month-to-month,DSL,Electronic check
3806-DXQOM,Female,0,No,No,4,No,No phone service,1,Yes,Yes,No,No,No,No,1,Yes,1,33.65,137.85,Yes,Month-to-month,DSL,Electronic check
3808-HFKDE,Female,0,No,No,20,Yes,No,1,No,No,No,No,No,No,1,Yes,1,44.35,927.15,No,Month-to-month,DSL,Electronic check
3815-SLMEF,Female,0,No,No,3,No,No phone service,1,Yes,No,No,Yes,No,No,1,No,2,34.25,139.35,Yes,Month-to-month,DSL,Mailed check
3841-CONLJ,Female,0,Yes,No,1,No,No phone service,1,No,No,No,No,No,Yes,1,No,1,35.0,35,No,Month-to-month,DSL,Electronic check
3845-JHAMY,Female,0,Yes,Yes,16,No,No phone service,1,No,No,No,No,No,Yes,1,Yes,4,35.5,552.7,No,Month-to-month,DSL,Credit card (automatic)
3859-CVCET,Female,0,No,No,4,Yes,No,1,No,No,No,No,No,No,1,No,2,45.65,191.05,Yes,Month-to-month,DSL,Mailed check
3863-QSTYI,Male,0,No,No,59,Yes,No,1,No,No,Yes,Yes,Yes,No,1,Yes,1,64.65,3735.45,No,Month-to-month,DSL,Electronic check
3866-MDTUB,Female,0,No,No,2,Yes,No,1,Yes,No,No,No,Yes,Yes,1,Yes,1,70.75,146.9,Yes,Month-to-month,DSL,Electronic check
3873-NFTGI,Male,0,No,No,14,Yes,Yes,1,No,Yes,No,No,No,No,1,Yes,4,55.5,767.55,No,Month-to-month,DSL,Credit card (automatic)
3877-JRJIP,Male,0,No,No,1,Yes,Yes,1,No,No,No,No,Yes,No,1,Yes,1,59.85,59.85,Yes,Month-to-month,DSL,Electronic check
3890-RTCMS,Male,0,No,No,16,Yes,No,1,No,No,No,Yes,No,No,1,Yes,2,49.45,799,No,Month-to-month,DSL,Mailed check
3891-PUQOD,Female,0,No,Yes,1,Yes,No,1,No,No,Yes,No,No,Yes,1,No,1,59.2,59.2,Yes,Month-to-month,DSL,Electronic check
3893-JRNFS,Male,0,No,No,68,No,No phone service,1,No,No,Yes,No,No,Yes,1,Yes,3,39.9,2796.35,No,Month-to-month,DSL,Bank transfer (automatic)
3896-RCYYE,Female,0,No,No,67,No,No phone service,1,No,No,Yes,Yes,Yes,Yes,1,Yes,4,53.4,3579.15,No,Month-to-month,DSL,Credit card (automatic)
3920-HIHMQ,Female,0,No,Yes,26,Yes,Yes,1,No,No,No,No,No,No,1,Yes,2,49.5,1265.65,No,Month-to-month,DSL,Mailed check
3926-CUQZX,Male,0,No,No,1,Yes,No,1,No,No,No,No,No,No,1,Yes,3,45.1,45.1,Yes,Month-to-month,DSL,Bank transfer (automatic)
3945-GFWQL,Female,0,No,Yes,12,Yes,No,1,No,No,No,No,No,No,1,Yes,1,44.55,480.6,Yes,Month-to-month,DSL,Electronic check
3946-MHCZW,Male,0,No,No,1,Yes,No,1,No,No,Yes,No,No,No,1,No,2,50.9,50.9,Yes,Month-to-month,DSL,Mailed check
3948-FVVRP,Male,0,Yes,Yes,9,Yes,No,1,No,Yes,No,Yes,No,No,1,No,2,54.8,452.8,No,Month-to-month,DSL,Mailed check
3948-XHGNA,Male,0,No,No,24,Yes,No,1,Yes,No,No,No,No,No,1,Yes,3,49.55,1210.4,Yes,Month-to-month,DSL,Bank transfer (automatic)
3961-SXAXY,Male,0,No,No,1,Yes,No,1,No,No,No,No,No,No,1,Yes,3,44.05,44.05,No,Month-to-month,DSL,Bank transfer (automatic)
3969-JQABI,Female,0,Yes,No,58,Yes,No,1,Yes,Yes,No,No,Yes,No,1,Yes,4,65.25,3791.6,No,Month-to-month,DSL,Credit card (automatic)
3982-XWFZQ,Female,0,Yes,No,42,Yes,Yes,1,No,No,No,No,No,No,1,Yes,1,50.25,2203.65,Yes,Month-to-month,DSL,Electronic check
3995-WFCSM,Female,0,No,No,2,Yes,No,1,No,No,Yes,No,No,Yes,1,No,1,60.85,111.4,No,Month-to-month,DSL,Electronic check
3999-WRNGR,Female,0,Yes,Yes,60,No,No phone service,1,No,Yes,No,No,Yes,Yes,1,Yes,1,49.75,3069.45,No,Month-to-month,DSL,Electronic check
